product_id,gender,category,sub_category,product_type,colour,usage,title,image_url,image_path
40930,girls,apparel,bottomwear,leggings,blue,casual,Gini and Jony Girls Happy Style Blue Leggings,http://assets.myntassets.com/v1/images/style/properties/b4e777240a5ea494c4dc0cd0117f1b15_images.jpg,data/images/40930.jpg
37608,girls,apparel,topwear,tshirts,orange,casual,Madagascar3 Girls Coral Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/6e6e593cf71f012cadbdeabbef2ce9df_images.jpg,data/images/37608.jpg
37637,girls,apparel,topwear,tshirts,teal,casual,Madagascar3 Girls Teal Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/d7d3b44fb44df0d1253cdac70d77d6a4_images.jpg,data/images/37637.jpg
43584,girls,apparel,topwear,tops,pink,casual,Gini and Jony Girls Pink Top,http://assets.myntassets.com/v1/images/style/properties/f4c6ebcecd5dbf559369866175d83f53_images.jpg,data/images/43584.jpg
31168,girls,apparel,dress,dresses,white,casual,Gini and Jony Girls White Dress,http://assets.myntassets.com/v1/images/style/properties/a3e6a3f1359d6fd17957512bf74eec4e_images.jpg,data/images/31168.jpg
36729,girls,apparel,topwear,tops,pink,casual,Gini and Jony Girls Printed Pink Top,http://assets.myntassets.com/v1/images/style/properties/f49baabda694ec6c54103a9584da0427_images.jpg,data/images/36729.jpg
38481,girls,apparel,topwear,tops,white,casual,Gini and Jony Girls Milan White Top,http://assets.myntassets.com/v1/images/style/properties/0f450243c8540b96c3d3ac350e9496f7_images.jpg,data/images/38481.jpg
57980,girls,apparel,topwear,tops,white,casual,Doodle Girls White and Purple Printed Top,http://assets.myntassets.com/v1/images/style/properties/Doodle-Women-White-and-Purple-Printed-Top_fbbe6a150b587a858938962cf32758de_images.jpg,data/images/57980.jpg
43577,girls,apparel,topwear,tops,peach,casual,Gini and Jony Girls Woven Peach Top,http://assets.myntassets.com/v1/images/style/properties/1b1d5eb32983414d4c5307315456a5c7_images.jpg,data/images/43577.jpg
37630,girls,apparel,topwear,tshirts,red,casual,Madagascar3 Girls Soft Red Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/e6e4f832bd6a14fd02804f97217d4b4f_images.jpg,data/images/37630.jpg
34015,girls,apparel,dress,dresses,magenta,casual,Gini and Jony Girls Pink Dress,http://assets.myntassets.com/v1/images/style/properties/a796ba0a28290e5db9a37bff847b4a9b_images.jpg,data/images/34015.jpg
25503,girls,apparel,dress,dresses,black,casual,Doodle Kids Girls Polka Dot Black Dress,http://assets.myntassets.com/v1/images/style/properties/f099bd68b6da608dea6d51c2824833de_images.jpg,data/images/25503.jpg
40997,girls,apparel,bottomwear,jeans,black,casual,Gini and Jony  Girls Woven Black Jeans,http://assets.myntassets.com/v1/images/style/properties/3d605f2ebf93f8385ea762b8cfeb4b80_images.jpg,data/images/40997.jpg
34012,girls,apparel,topwear,tops,white,casual,Palm Tree Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/5ede19bb10a6c5673c89acbc280ae2ba_images.jpg,data/images/34012.jpg
36745,girls,apparel,apparel set,set,red,casual,Little Miss Girls Sunshine Red Clothing Set,http://assets.myntassets.com/v1/images/style/properties/5254a38601288234bb4977e8e27a1891_images.jpg,data/images/36745.jpg
40158,girls,apparel,topwear,tops,blue,casual,Gini and Jony Girls Summer Up Blue Top,http://assets.myntassets.com/v1/images/style/properties/1b77be040dae4cffe0fac23f54ee2779_images.jpg,data/images/40158.jpg
40990,girls,apparel,topwear,tops,white,casual,Palm Tree Girls Milan White Top,http://assets.myntassets.com/v1/images/style/properties/b1ded201036aaff1bea218de976c6893_images.jpg,data/images/40990.jpg
40999,girls,apparel,bottomwear,jeans,black,casual,Gini and Jony Girls Woven Black Jeans,http://assets.myntassets.com/v1/images/style/properties/5fa8d2f065d6cbb6ec0229bc9fae005f_images.jpg,data/images/40999.jpg
17609,girls,apparel,topwear,tshirts,white,casual,Doodle Girls Raindrops White Tshirts,http://assets.myntassets.com/v1/images/style/properties/6a4be3f8c17479c5a5968e56b51c8e33_images.jpg,data/images/17609.jpg
5417,girls,apparel,topwear,tshirts,blue,casual,Ant Kids Girls Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Ant-Kids-Girls-Pink-Humming-Birds-Kidswear_9ce0fe3ac57d06746a78cdc3d8b359a6_images.jpg,data/images/5417.jpg
40156,girls,apparel,topwear,tops,green,casual,Gini and Jony Girls Core Green Top,http://assets.myntassets.com/v1/images/style/properties/8ff78487998ce3099322d79f8a3798f7_images.jpg,data/images/40156.jpg
5428,girls,apparel,topwear,tshirts,white,casual,Ant Kids Girl's White Free Bird Kidswear,http://assets.myntassets.com/v1/images/style/properties/734e3d93e92a5cb3b5d3dba256101ffa_images.jpg,data/images/5428.jpg
37209,girls,apparel,bottomwear,jeans,blue,casual,United Colors of Benetton Girls Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/b63b1d49c7177bbf1052e6a770561253_images.jpg,data/images/37209.jpg
36728,girls,apparel,topwear,tops,peach,casual,Gini and Jony Girls Printed Peach Top,http://assets.myntassets.com/v1/images/style/properties/b3c723ba847c94b5d4d727adf2e760ab_images.jpg,data/images/36728.jpg
43576,girls,apparel,topwear,tops,white,casual,Gini and Jony Girls Knits White Top,http://assets.myntassets.com/v1/images/style/properties/14f2f78972a78a1e6949d9f0d4ac20fe_images.jpg,data/images/43576.jpg
40931,girls,apparel,bottomwear,leggings,blue,casual,Gini and Jony Girls Happy Style Blue Leggings,http://assets.myntassets.com/v1/images/style/properties/37761150fea9122897490730621ba7c8_images.jpg,data/images/40931.jpg
37636,girls,apparel,topwear,tshirts,red,casual,Madagascar3 Girls Soft Red Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/01b9f5fa558b0fd411afa8ef1f40ec38_images.jpg,data/images/37636.jpg
43585,girls,apparel,topwear,tops,pink,casual,Gini and Jony Girls Pink Top,http://assets.myntassets.com/v1/images/style/properties/e099b934c68680f2e6523c72d1c146ad_images.jpg,data/images/43585.jpg
43578,girls,apparel,topwear,tops,peach,casual,Gini and Jony Girls Woven Peach Top,http://assets.myntassets.com/v1/images/style/properties/38a7f255b828f1a3dd0c3605bfdd1f55_images.jpg,data/images/43578.jpg
8365,girls,apparel,topwear,tshirts,pink,casual,Doodle Girl's Happy Smiles Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/f9a314789c1af8058558443d30349923_images.jpg,data/images/8365.jpg
31167,girls,apparel,dress,dresses,blue,casual,Gini and Jony Girls Blue Dress,http://assets.myntassets.com/v1/images/style/properties/5970a598a5d059d1fbdab973a5551c32_images.jpg,data/images/31167.jpg
40938,girls,apparel,topwear,tops,magenta,casual,Gini and Jony Girls Nautical Blues Magenta Top,http://assets.myntassets.com/v1/images/style/properties/645760cc3bc8c146e0ece082e459f815_images.jpg,data/images/40938.jpg
42002,girls,apparel,bottomwear,capris,pink,casual,Gini and Jony Girls Kinky Pink Capris,http://assets.myntassets.com/v1/images/style/properties/d07f3c84fe3df82e98b46ba9a55cc866_images.jpg,data/images/42002.jpg
37607,girls,apparel,topwear,tshirts,sea green,casual,Madagascar3 Girls Sea Green Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/9c15628d997974125b8cf380a494b9f3_images.jpg,data/images/37607.jpg
31160,girls,apparel,topwear,tops,white,casual,Gini and Jony Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/31822610677b069ace002d09099e61b8_images.jpg,data/images/31160.jpg
5416,girls,apparel,topwear,tshirts,white,casual,Ant Kids Girl's White Little Heart Kidswear,http://assets.myntassets.com/v1/images/style/properties/016d82ae24e753076e0654379900f07d_images.jpg,data/images/5416.jpg
42290,girls,apparel,bottomwear,skirts,pink,casual,Gini and Jony Girls Pink Skirt,http://assets.myntassets.com/v1/images/style/properties/313f686b72516e895d40b626611a02b3_images.jpg,data/images/42290.jpg
40998,girls,apparel,bottomwear,jeans,black,casual,Palm Tree Girls Woven Black Jeans,http://assets.myntassets.com/v1/images/style/properties/898c900b5b4e8d59fc01f627b2ff53a3_images.jpg,data/images/40998.jpg
34013,girls,apparel,topwear,tops,white,casual,Gini and Jony Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/a4dba6606d7aabe663d70ca784c4993a_images.jpg,data/images/34013.jpg
36744,girls,apparel,topwear,tops,pink,casual,Little Miss Girls Naughty Pink Top,http://assets.myntassets.com/v1/images/style/properties/076a9c14bd34ba5cd78012159e7d78fb_images.jpg,data/images/36744.jpg
38285,girls,apparel,topwear,tops,pink,casual,Kids Ville Girls Pink Printed Top,http://assets.myntassets.com/v1/images/style/properties/cb64d6df5fc0f01f2eca76f07d19d1cb_images.jpg,data/images/38285.jpg
5418,girls,apparel,topwear,tshirts,pink,casual,Ant Kids Girl's Pink Free Bird Kidswear,http://assets.myntassets.com/v1/images/style/properties/5c751745fe84f403c47ecc8de29204fc_images.jpg,data/images/5418.jpg
40991,girls,apparel,topwear,tops,yellow,casual,Gini and Jony Girls Milan Yellow Top,http://assets.myntassets.com/v1/images/style/properties/3bb5319e26f0e04b8794c92e3988a122_images.jpg,data/images/40991.jpg
40159,girls,apparel,topwear,tops,pink,casual,Gini and Jony Girls Pink Top,http://assets.myntassets.com/v1/images/style/properties/18526d227cc7cb100b343dba97101dff_images.jpg,data/images/40159.jpg
37201,girls,apparel,bottomwear,jeans,blue,casual,United Colors of Benetton Girls Washed Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/3326dbead1ff9d52bec18bae953f8517_images.jpg,data/images/37201.jpg
40161,girls,apparel,bottomwear,capris,white,casual,Gini and Jony Girls White Pedal Pusher,http://assets.myntassets.com/v1/images/style/properties/6e21690083517422e4556c1ad3d75ea6_images.jpg,data/images/40161.jpg
34014,girls,apparel,topwear,tops,white,casual,Gini and Jony Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/2310b020ed5e72243e1122a7b10e9045_images.jpg,data/images/34014.jpg
36743,girls,apparel,topwear,tops,pink,casual,Little Miss Girls Chatterbox Pink Top,http://assets.myntassets.com/v1/images/style/properties/871ad373e780f18bc5981b7c9c2406a1_images.jpg,data/images/36743.jpg
40996,girls,apparel,bottomwear,capris,pink,casual,Gini and Jony Girls Woven Pink Pedal Pusher,http://assets.myntassets.com/v1/images/style/properties/428a76f958999b32cb0f771e226339e6_images.jpg,data/images/40996.jpg
41003,girls,apparel,bottomwear,skirts,blue,casual,Gini and Jony Girls Woven Blue Skirt,http://assets.myntassets.com/v1/images/style/properties/4f3ca5ac78565aafca3d7f2b24eab1c1_images.jpg,data/images/41003.jpg
43592,girls,apparel,topwear,tshirts,pink,casual,Gini and Jony Girls Polo Striped Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/00d25ceb851a576583725beb9e1cb8a2_images.jpg,data/images/43592.jpg
39314,girls,apparel,bottomwear,skirts,red,casual,Gini and Jony Girls Red Skirt,http://assets.myntassets.com/v1/images/style/properties/12e670fdf0388402bc9147ace3516e91_images.jpg,data/images/39314.jpg
29172,girls,apparel,bottomwear,skirts,pink,casual,United Colors of Benetton Kids Girls Printed Pink Skirt,http://assets.myntassets.com/v1/images/style/properties/85470ee22d965c848c9cc4bebf05cc92_images.jpg,data/images/29172.jpg
37626,girls,apparel,topwear,tshirts,pink,casual,Madagascar3 Girls Pink Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/fa0ecb64ce7355bb84dbb8d7d405e166_images.jpg,data/images/37626.jpg
33272,girls,apparel,bottomwear,capris,pink,casual,Gini & Jony Girls Pink Pedal Pusher,http://assets.myntassets.com/v1/images/style/properties/796dd7cad495afb6d1bb04bc035f3d38_images.jpg,data/images/33272.jpg
50720,girls,apparel,dress,dresses,orange,casual,Doodle Girls Orange Printed Dress,http://assets.myntassets.com/v1/images/style/properties/c96f349583cbaeb1bd798f76b446f4a3_images.jpg,data/images/50720.jpg
41004,girls,apparel,bottomwear,skirts,navy blue,casual,Gini and Jony Girls Woven Navy Blue Skirts,http://assets.myntassets.com/v1/images/style/properties/2bf32fea460685980d5257ba55aaa49b_images.jpg,data/images/41004.jpg
41236,girls,apparel,bottomwear,capris,black,casual,Gini and Jony Kids Girls Black Capris,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Boys-Black-Capris_afea5f6fa81b39cb66895392092f8695_images.jpg,data/images/41236.jpg
37610,girls,apparel,topwear,tshirts,pink,casual,Madagascar3 Girls Pink Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/d10544b5fa960f5cbc9d3599ff0db0d8_images.jpg,data/images/37610.jpg
34095,girls,apparel,dress,dresses,off white,casual,Doodle Girls Printed Multi Coloured Dress,http://assets.myntassets.com/v1/images/style/properties/3e06ff4576a32b7ccc07c3e6cc222534_images.jpg,data/images/34095.jpg
31177,girls,apparel,topwear,tops,red,casual,Gini and Jony Girls Red Top,http://assets.myntassets.com/v1/images/style/properties/04c7ce1d3a06c0c4d457ac1cc9f963ac_images.jpg,data/images/31177.jpg
34061,girls,apparel,dress,dresses,magenta,casual,Gini and Jony Girls Printed White & Pink Dress,http://assets.myntassets.com/v1/images/style/properties/23feaca5229fc9d843bddc530fb8a686_images.jpg,data/images/34061.jpg
8381,girls,apparel,topwear,tshirts,purple,casual,Doodle Girl's Raw Edges Purple Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/df334580df172a9ada2905fb4ba07452_images.jpg,data/images/8381.jpg
3903,girls,apparel,topwear,tshirts,yellow,casual,Disney Kids Girl's Minnie And Daisy Yellow Kidswear,http://assets.myntassets.com/v1/images/style/properties/2c64fec80fae74b70b56151efac7c3d6_images.jpg,data/images/3903.jpg
8375,girls,apparel,topwear,tshirts,blue,casual,Doodle Girl's Dont Worry Hippie Blue Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/e487ee81516bcf0246bf2403748ed894_images.jpg,data/images/8375.jpg
39325,girls,apparel,topwear,tops,yellow,casual,Gini and Jony Girls Printed Yellow Top,http://assets.myntassets.com/v1/images/style/properties/e479cade7294e236399913aff4c6b36e_images.jpg,data/images/39325.jpg
36731,girls,apparel,topwear,tops,pink,casual,Gini and Jony Girls Striped Pink Top,http://assets.myntassets.com/v1/images/style/properties/ec70e11b73015fe590c3814d2a2829a6_images.jpg,data/images/36731.jpg
34066,girls,apparel,dress,dresses,white,casual,Palm Tree Girls White Dress,http://assets.myntassets.com/v1/images/style/properties/a7619cd62732f1cd10c0b780d270f7c4_images.jpg,data/images/34066.jpg
34092,girls,apparel,topwear,tops,off white,casual,Doodle Girls Printed Off White Top,http://assets.myntassets.com/v1/images/style/properties/087e3c5ea7bcae4d08c78239a5a95837_images.jpg,data/images/34092.jpg
8372,girls,apparel,topwear,tshirts,blue,casual,Doodle Girl's Dont Worry Hippie Teal Blue Kidswear,http://assets.myntassets.com/v1/images/style/properties/46e034185465bf428698c0fc3b611964_images.jpg,data/images/8372.jpg
39322,girls,apparel,bottomwear,capris,blue,casual,Gini and Jony Girls Blue Capris,http://assets.myntassets.com/v1/images/style/properties/030e454fab11d1fe8c68b02d779e858b_images.jpg,data/images/39322.jpg
39746,girls,apparel,topwear,tops,black,casual,Gini Jony Girls Black Top,http://assets.myntassets.com/v1/images/style/properties/0ff52208b1d00ff93a5752886c328530_images.jpg,data/images/39746.jpg
37628,girls,apparel,topwear,tshirts,off white,casual,Madagascar3 Girls Off White Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/8dbf14763f2d3f366d9cd25c09489ac5_images.jpg,data/images/37628.jpg
3904,girls,apparel,topwear,tshirts,white,casual,Disney Kids Girl's Red And White Minnie Flower Kidswear,http://assets.myntassets.com/v1/images/style/properties/fca3390939df2b2a53a357142a056c13_images.jpg,data/images/3904.jpg
40944,girls,apparel,topwear,tops,pink,casual,Gini and Jony Girls Kitch Bright Pink Top,http://assets.myntassets.com/v1/images/style/properties/4a38164d5a28a7aec1da521f5950849c_images.jpg,data/images/40944.jpg
31124,girls,apparel,dress,dresses,magenta,casual,Gini and Jony Girls Pink Dress,http://assets.myntassets.com/v1/images/style/properties/ca42f258e4af547f2bcee557ff427968_images.jpg,data/images/31124.jpg
40147,girls,apparel,bottomwear,capris,blue,casual,Gini and Jony Girls Blue Pedal Pusher,http://assets.myntassets.com/v1/images/style/properties/89afa07faee9ff812a1b82c3a1177fd5_images.jpg,data/images/40147.jpg
17620,girls,apparel,bottomwear,leggings,red,casual,Doodle Girls Red Leggings,http://assets.myntassets.com/v1/images/style/properties/2fee7219a179236157f752e11fab44c1_images.jpg,data/images/17620.jpg
40943,girls,apparel,topwear,tops,pink,casual,Gini and Jony Girls Kitch Bright Pink Top,http://assets.myntassets.com/v1/images/style/properties/5d00c1add9db78ec8c48bd5eb113a149_images.jpg,data/images/40943.jpg
17618,girls,apparel,bottomwear,leggings,black,casual,Doodle Girls Lace Bow Black Leggings,http://assets.myntassets.com/v1/images/style/properties/9ce0924be154dcdba280243ec60c96ae_images.jpg,data/images/17618.jpg
31123,girls,apparel,topwear,tops,white,casual,Gini and Jony Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/e5ab9943bfac739c222a761537e8b147_images.jpg,data/images/31123.jpg
40149,girls,apparel,dress,dresses,pink,casual,Gini and Jony Girls Play Suit Pink Dress,http://assets.myntassets.com/v1/images/style/properties/a3e7580e88185adfc3c8cd65a9be7267_images.jpg,data/images/40149.jpg
4723,girls,apparel,topwear,tshirts,blue,casual,Disney Kids Girl's Jeans Blue Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/770176927d2ab1128d7e84fc81a689af_images.jpg,data/images/4723.jpg
36754,girls,apparel,topwear,tops,white,casual,Little Miss Girls Blazing White Top,http://assets.myntassets.com/v1/images/style/properties/c2067f335cf37826c941fcdee9f9e339_images.jpg,data/images/36754.jpg
34003,girls,apparel,topwear,tops,white,casual,Gini and Jony Girls White Top,http://assets.myntassets.com/v1/images/style/properties/1806e3c155f0dbd1f9c3a1ede159de86_images.jpg,data/images/34003.jpg
38868,girls,apparel,topwear,tops,grey,casual,Allen Solly Kids Girls Mock Layered Grey Top,http://assets.myntassets.com/v1/images/style/properties/3265b0f090f2e6be12b56919116a6413_images.jpg,data/images/38868.jpg
40972,girls,apparel,topwear,tops,white,casual,Palm Tree Girls Knits White Tops,http://assets.myntassets.com/v1/images/style/properties/6ad4e27d85073205cafdd1edbd1d86f6_images.jpg,data/images/40972.jpg
4186,girls,apparel,topwear,tshirts,navy blue,casual,Disney Kids Girls Navy Stripes Mickey Kidswear,http://assets.myntassets.com/v1/images/style/properties/9bcd06248e63e2cda01afb434bdb678e_images.jpg,data/images/4186.jpg
36753,girls,apparel,apparel set,set,blue,casual,Little Miss Girls Chatterbox Blue Clothing Set,http://assets.myntassets.com/v1/images/style/properties/ffba35f9f9c2516c6d588f4e4a0b0e74_images.jpg,data/images/36753.jpg
34004,girls,apparel,topwear,tops,white,casual,Gini and Jony Girls White Top,http://assets.myntassets.com/v1/images/style/properties/7daad0cb368821cfa5dd85c25d99f13f_images.jpg,data/images/34004.jpg
4724,girls,apparel,topwear,tshirts,yellow,casual,Disney Kids Girl's Yellow Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/e1c02daa34fef484533b8738558394ec_images.jpg,data/images/4724.jpg
36730,girls,apparel,topwear,tops,blue,casual,Gini and Jony Girls Striped Blue Top,http://assets.myntassets.com/v1/images/style/properties/4fed2669da2d1f50d3cb78864eec9fec_images.jpg,data/images/36730.jpg
37629,girls,apparel,topwear,tshirts,blue,casual,Madagascar3 Girls Blue Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/c2d9a02562311ea50ecd510806f1db0b_images.jpg,data/images/37629.jpg
39323,girls,apparel,bottomwear,shorts,blue,casual,Gini and Jony Girls Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/380c4d7029e588c72462806cf32e7e91_images.jpg,data/images/39323.jpg
31176,girls,apparel,topwear,tops,white,casual,Gini and Jony Girls White Top,http://assets.myntassets.com/v1/images/style/properties/4591a16214c72aeb26ed3154a06ba6a1_images.jpg,data/images/31176.jpg
37611,girls,apparel,topwear,tshirts,blue,casual,Madagascar3 Girls Blue Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/b8be02d075836d7087a07a676ae3c40a_images.jpg,data/images/37611.jpg
34094,girls,apparel,topwear,tops,lime green,casual,Doodle Girls Printed Lime Green Top,http://assets.myntassets.com/v1/images/style/properties/9dfa98739bd7d7062de2e4002e09cb01_images.jpg,data/images/34094.jpg
39324,girls,apparel,bottomwear,shorts,blue,casual,Gini and Jony Girls Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/9bc2967021b24e25243e8dcf01763cd9_images.jpg,data/images/39324.jpg
8380,girls,apparel,topwear,tops,purple,casual,Doodle Girls Purple Printed Top,http://assets.myntassets.com/v1/images/style/properties/Doodle-Girls-Raw-Edges-Purple-Kidswear_9beaeb92ce20d937f14c9f255527641a_images.jpg,data/images/8380.jpg
3902,girls,apparel,topwear,tshirts,pink,casual,Disney Kids Girl's Minnie And Daisy Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/2fd473b0c70793f5f7a5278c1d98de70_images.jpg,data/images/3902.jpg
50721,girls,apparel,dress,dresses,pink,casual,Doodle Girls Pink Printed Dress,http://assets.myntassets.com/v1/images/style/properties/8cb3dbe21deed6e53c4eaca084d65c00_images.jpg,data/images/50721.jpg
33273,girls,apparel,bottomwear,leggings,green,casual,Gini and Jony Girls Green Leggings,http://assets.myntassets.com/v1/images/style/properties/af204143b572139b0a902fb892067945_images.jpg,data/images/33273.jpg
41005,girls,apparel,bottomwear,skirts,navy blue,casual,Gini and Jony Girls Woven Navy Blue Skirts,http://assets.myntassets.com/v1/images/style/properties/b4041ce696bb86167788d4e6304accac_images.jpg,data/images/41005.jpg
37627,girls,apparel,topwear,tshirts,purple,casual,Madagascar3 Girls Purple Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/c8afc45b81be0fbd01dd736ef3cb97c5_images.jpg,data/images/37627.jpg
43593,girls,apparel,topwear,tshirts,pink,casual,Gini and Jony Girls Polo Striped Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/d90b6d313ac2aed3a61da104ae561ab6_images.jpg,data/images/43593.jpg
41002,girls,apparel,bottomwear,skirts,blue,casual,Gini and Jony Girls Woven Blue Skirt,http://assets.myntassets.com/v1/images/style/properties/6d1c48d3ca64df82e7faf51e42d36db6_images.jpg,data/images/41002.jpg
33274,girls,apparel,bottomwear,leggings,black,casual,Gini and Jony Girls Black Leggings,http://assets.myntassets.com/v1/images/style/properties/74e430aed783899975103128d36ee6dc_images.jpg,data/images/33274.jpg
29173,girls,apparel,bottomwear,skirts,green,casual,United Colors of Benetton Kids Girls Printed Green Skirt,http://assets.myntassets.com/v1/images/style/properties/6f0301243ab65a05244fb24b036346a6_images.jpg,data/images/29173.jpg
50719,girls,apparel,topwear,tops,red,casual,Doodle Girls Red Printed Top,http://assets.myntassets.com/v1/images/style/properties/9c3c4ce6364de301f02d3d43c72e0fe8_images.jpg,data/images/50719.jpg
31178,girls,apparel,topwear,tops,black,casual,Gini and Jony Girls Black Top,http://assets.myntassets.com/v1/images/style/properties/77227bb5d957daae2688b7852777bc77_images.jpg,data/images/31178.jpg
46816,girls,apparel,topwear,tops,yellow,casual,Gini and Jony Girls Yellow Top,http://assets.myntassets.com/v1/images/style/properties/8e9a36953834b934878df335a6f94c60_images.jpg,data/images/46816.jpg
36752,girls,apparel,apparel set,set,yellow,casual,Little Miss Girls Blazing Yellow Clothing Set,http://assets.myntassets.com/v1/images/style/properties/b2155f164df0ce2449e38487ff866c13_images.jpg,data/images/36752.jpg
4187,girls,apparel,topwear,tshirts,red,casual,Disney Kids Girls Red Stripes Mickey Kidswear,http://assets.myntassets.com/v1/images/style/properties/aa50b62fc69297b47a06af57fb28b6f9_images.jpg,data/images/4187.jpg
34005,girls,apparel,topwear,tops,purple,casual,Palm Tree Girls Purple Top,http://assets.myntassets.com/v1/images/style/properties/02d7604c67dcb64ea7d7a1df2ec14a64_images.jpg,data/images/34005.jpg
40148,girls,apparel,dress,dresses,blue,casual,Gini and Jony Girls Play Suit Blue Dress,http://assets.myntassets.com/v1/images/style/properties/8af97322c59892c16967db2d825ad5d4_images.jpg,data/images/40148.jpg
4722,girls,apparel,topwear,tshirts,purple,casual,Disney Kids Girl's Jeans Purple Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/8cd31490d4f6104b17b7fa7aef17c4d1_images.jpg,data/images/4722.jpg
17619,girls,apparel,bottomwear,leggings,white,casual,Doodle Girls Lace Bow White Leggings,http://assets.myntassets.com/v1/images/style/properties/24a1988e621915aa6548ced9b54966a4_images.jpg,data/images/17619.jpg
40989,girls,apparel,topwear,tops,white,casual,Gini and Jony Girls Milan White Top,http://assets.myntassets.com/v1/images/style/properties/51c287294ae1c465719654d225db960f_images.jpg,data/images/40989.jpg
31122,girls,apparel,topwear,tops,white,casual,Gini and Jony Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/aa5db411e82b2cedfa6e956050fa2fbd_images.jpg,data/images/31122.jpg
23621,girls,apparel,dress,dresses,navy blue,casual,Doodle Kids Girls Navy Blue Floral Print Dress,http://assets.myntassets.com/v1/images/style/properties/a4be477154c1abe180dd8875e082ad6d_images.jpg,data/images/23621.jpg
40945,girls,apparel,topwear,tops,navy blue,casual,Gini and Jony Girls Nautical Blues Navy Blue Top,http://assets.myntassets.com/v1/images/style/properties/3fd1f8b7bd76b7a218de2163c4c334b8_images.jpg,data/images/40945.jpg
41299,girls,apparel,topwear,tops,pink,casual,Gini and Jony Girls Pink Top,http://assets.myntassets.com/v1/images/style/properties/f3b1ecf791b3086923c0d24278503c3d_images.jpg,data/images/41299.jpg
5438,girls,apparel,topwear,tshirts,blue,casual,Ant Kids Girl's Humming Birds Blue Kidswear,http://assets.myntassets.com/v1/images/style/properties/c80a974a5e81c439cdbd5d8a59aa8d54_images.jpg,data/images/5438.jpg
17621,girls,apparel,bottomwear,leggings,pink,casual,Doodle Girls Lace Bow LT.Pink Leggings,http://assets.myntassets.com/v1/images/style/properties/765d05919ac272d74378de084442ec6c_images.jpg,data/images/17621.jpg
47151,girls,apparel,bottomwear,capris,black,casual,Gini and Jony Kids Girls Black Capris,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Boys-Black-Capris_10487e9be9dbdeeb1e90b88cdca5fd4f_images.jpg,data/images/47151.jpg
40146,girls,apparel,bottomwear,capris,black,casual,Gini and Jony Girls Elasticated Black Capris,http://assets.myntassets.com/v1/images/style/properties/d6ab04be6195441bf95bc235df5ee871_images.jpg,data/images/40146.jpg
31125,girls,apparel,topwear,tops,peach,casual,Palm Tree Girls Printed Peach Top,http://assets.myntassets.com/v1/images/style/properties/9ee58192d535bd6197575abe2b65ff20_images.jpg,data/images/31125.jpg
5575,girls,apparel,bottomwear,skirts,green,casual,Ant Kids Girl's Green Kidswear,http://assets.myntassets.com/v1/images/style/properties/f2ec93a92dc6cc6c41e9442f3e1f7d7a_images.jpg,data/images/5575.jpg
41744,girls,apparel,topwear,tops,white,casual,Doodle Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/7c905596f925884ae6f666eae99b9a1e_images.jpg,data/images/41744.jpg
24929,girls,apparel,dress,dresses,navy blue,casual,United Colors of Benetton Kids Girls Navy Blue Dress,http://assets.myntassets.com/v1/images/style/properties/56c18f1453cc845163ebcfa815d54059_images.jpg,data/images/24929.jpg
30727,girls,apparel,bottomwear,salwar,green,ethnic,Fabindia Girls Green Mangalgiri Salwar,http://assets.myntassets.com/v1/images/style/properties/0b2f0aea6f63b8891ab60dcf268827a2_images.jpg,data/images/30727.jpg
